bfr	3326483	3326959	-	4.557575587	72	bfd	3327031	3327225	-	4.880585286
rlmJ	3507771	3508613	+	21.72255458	72	gorA	3508685	3510037	+	50.77861307
xylB	3590071	3591525	-	1.496312058	72	xylA	3591597	3592919	-	1.657554717
malK	4154156	4155271	+	3.766346249	72	lamB	4155343	4156683	+	4.129175593
ECD_RS25555	758420	758584	-	0	73	ECD_RS03785	758657	759025	-	0
macB	925050	926996	+	7.497860393	73	cspD	927069	927293	-	35.58584086
sutR	1460235	1460771	+	3.498159311	73	rlhA	1460844	1462805	+	16.47238213
gshA	2654849	2656405	-	53.44901034	73	yqaA	2656478	2656906	-	35.84343593
yraQ	3165597	3166637	-	7.075549777	73	yraR	3166710	3167345	-	3.376411118
yhhQ	3471601	3472266	+	3.209866916	73	dcrB	3472339	3472896	+	70.11807148
lexA	4164487	4165095	+	99.61841975	73	dinF	4165168	4166493	+	9.786500392
ridA	4382169	4382555	-	114.0613361	73	pyrI	4382628	4383089	-	16.31319421
ECD_RS21690	4387079	4388731	+	0.322267408	73	argF	4388804	4389808	-	12.33250741
rpnC	149772	150674	+	3.590644537	74	panC	150748	151599	-	53.08855812
thpR	164353	164883	-	7.752055064	74	hrpB	164957	167386	+	7.682536603
ybiI	822182	822448	-	0.83073315	74	ybiX	822522	823199	-	1.660362617
dinI	1123812	1124057	-	21.96855334	74	pyrC	1124131	1125177	-	21.50349387
yoaH	1840279	1840458	-	9.963735768	74	pabB	1840532	1841893	+	8.340110306
yeiH	2144616	2145665	+	2.699386024	74	nfo	2145739	2146596	+	11.61416174
ada	2203106	2204170	-	1.806679552	74	apbE	2204244	2205299	-	2.277496252
atoB	2216470	2217654	+	0.341246091	74	yfaP	2217728	2218504	-	0.57211128
yfdE	2365911	2367056	-	0.077515077	74	yfdV	2367130	2368074	-	0.048661146
ypfH	2457561	2458259	-	9.560634055	74	tmcA	2458333	2460348	-	10.49365412
hypE	2693221	2694231	+	2.958005296	74	flhA	2694305	2696383	+	1.193964988
cysH	2719740	2720474	-	3.274083802	74	cysI	2720548	2722260	-	3.548281593
ECD_RS13820	2769884	2770834	-	1.031135304	74	ECD_RS13825	2770908	2771891	-	0.582235851
ECD_RS13905	2785887	2785963	+	1604.533534	74	amiC	2786037	2787290	-	18.7972227
ECD_RS25770	2881816	2881899	+	0.559603174	74	ubiI	2881973	2883175	-	16.24234155
ECD_RS26265	3436810	3436851	-	41.96680935	74	asd	3436925	3438028	-	53.17882114
yhhN	3468135	3468761	+	10.77912132	74	zntA	3468835	3471033	+	12.77493543
rhaS	4005658	4006494	+	1.058293187	74	rhaR	4006568	4007416	+	1.16262426
polB	66234	68585	-	3.300080997	75	araD	68660	69355	-	0.13224052
ECD_RS03770	757937	758233	-	0	75	kil	758308	758451	-	0
pspD	1355759	1355980	+	6.671914117	75	pspE	1356055	1356369	+	24.03404272
racC	1401155	1401430	-	0.167472483	75	ECD_RS07115	1401505	1401675	-	0
ydeO	1538407	1539168	-	0	75	safA	1539243	1539440	-	0
yebO	1853987	1854274	-	62.8142901	75	mgrB	1854349	1854492	-	52.91100249
yejM	2179225	2180985	+	15.941543	75	ECD_RS10990	2181060	2181136	+	1190.195344
ackA	2300723	2301925	+	224.7990285	75	pta	2302000	2304144	+	203.9508345
ftsP	3028694	3030106	-	23.18920071	75	plsC	3030181	3030918	-	14.98990929
uhpA	3738503	3739093	-	17.44439345	75	ilvN	3739168	3739458	-	10.19008729
dgoT	3759234	3760571	-	0.636360808	75	dgoD	3760646	3761794	-	1.007761029
ECD_RS25070	309421	309717	+	1.223404535	76	yahI	309793	310743	+	0.615538772
brnQ	384993	386312	+	45.22061606	76	proY	386388	387761	+	26.80203486
fsa	847561	848223	+	2.618389075	76	moeB	848299	849048	-	18.47088229
matP	1023574	1024026	+	4.881247998	76	ompA	1024102	1025142	-	1100.086003
flgM	1132405	1132698	-	8.084893608	76	flgA	1132774	1133433	-	16.02795928
roxA	1190487	1191608	-	29.39852768	76	phoQ	1191684	1193144	-	8.555835199
yncG	1480312	1480929	+	0.362405774	76	yncH	1481005	1481217	+	0
rstB	1628079	1629380	+	9.76923859	76	tus	1629456	1630385	+	3.963962252
yojI	2200737	2202380	-	5.803127473	76	alkB	2202456	2203106	-	0.890525347
yfdC	2353404	2354336	+	0.630766882	76	ECD_RS11785	2354412	2354486	+	202.328575
yfiB	2610139	2610621	+	8.53852905	76	rplS	2610697	2611044	-	1379.047652
ECD_RS25975	2696850	2696984	-	0.345018498	76	mutS	2697060	2699621	+	18.93444175
ECD_RS16035	3229796	3230101	+	8.812182511	76	nanQ	3230177	3230641	-	2.992093309
pckA	3393198	3394820	+	64.72181288	76	envZ	3394896	3396248	-	28.09028678
yigL	3903067	3903867	+	29.03694608	76	bioP	3903943	3904842	+	23.77301597
ECD_RS26370	4040953	4041087	-	4.023768137	76	metF	4041163	4042053	+	4.960245964
hfq	4306808	4307116	+	285.6583927	76	hflX	4307192	4308472	+	74.29147874
lacI	335963	337045	-	5.255817981	77	mhpR	337122	337955	-	4.425759934
hokE	568322	568474	+	0.587266545	77	ECD_RS02775	568551	569663	+	9.806920323
ECD_RS06750	1333164	1333268	+	3.118565261	77	rnb	1333345	1335279	-	64.26517989
ydgK	1650446	1650886	+	10.04478055	77	rsxA	1650963	1651544	+	18.65379641
ypdI	2372583	2372858	+	1.796975818	77	yfdY	2372935	2373177	-	5.823019138
ygbA	2696420	2696773	-	1.025296414	77	ECD_RS25975	2696850	2696984	-	0.345018498
galP	2919142	2920536	+	3.365456637	77	yggI	2920613	2921110	+	3.520652298
ygjP	3102042	3102545	+	5.226539853	77	ygjQ	3102622	3103314	+	0.376029523
yihD	3948806	3949075	+	50.29671406	77	srkA	3949152	3950138	+	28.53423883
rpoB	4089296	4093324	+	316.9488484	77	rpoC	4093401	4097624	+	374.6982668
folA	54019	54498	+	38.73664041	78	apaH	54576	55418	-	21.52640261
ddlA	364454	365548	-	50.30216105	78	ECD_RS25940	365626	365829	+	0
nusB	400538	400957	+	127.8335443	78	thiL	401035	402012	+	24.55125072
allA	501596	502078	+	0.273320242	78	allR	502156	502971	+	34.66411081
yneJ	1563377	1564258	+	1.511544006	78	yneK	1564336	1565451	+	0.038410941
nlpC	1736682	1737146	-	18.2298155	78	btuD	1737224	1737973	-	8.867359912
queD	2724378	2724740	+	24.641562	78	ygcN	2724818	2726089	+	3.108414478
mazE	2743680	2743928	-	19.98188991	78	relA	2744006	2746240	-	23.57366841
xylH	3595872	3597053	+	0.67897704	78	xylR	3597131	3598309	+	1.844557135
ECD_RS19400	3908275	3909171	-	3.150462052	78	ECD_RS19405	3909249	3910472	-	1.421399773
fumB	4252760	4254406	-	2.143455228	78	dcuB	4254484	4255824	-	0.507108953
yjgR	4400153	4401655	-	4.068565669	78	idnR	4401733	4402731	-	1.794416577
ECD_RS03790	759208	759408	-	0	79	ECD_RS03795	759487	759786	-	0
ECD_RS06250	1233308	1233748	+	0.104527244	79	treA	1233827	1235524	-	0.263257025
xisR	1398405	1398620	-	0.414379665	79	rcbA	1398699	1398908	-	0
hicB	1463571	1463987	+	1.643654361	79	ydcR	1464066	1465472	+	4.709819825
znuA	1887375	1888307	-	13.61858656	79	znuC	1888386	1889141	+	7.478447546
ftnB	1932067	1932570	+	1.784991036	79	yecJ	1932649	1932900	-	12.00046282
menF	2269522	2270817	-	5.541318722	79	elaB	2270896	2271201	-	8.228779561
ECD_RS14100	2829846	2829919	-	1672.053402	79	actS	2829998	2830753	-	10.14724766
rpoD	3079129	3080970	+	135.5437127	79	mug	3081049	3081555	-	10.79738527
ygjQ	3102622	3103314	+	0.376029523	79	ygjR	3103393	3104379	+	4.790335223
ubiB	3927137	3928777	+	24.69691899	79	tatA	3928856	3929125	+	121.5684978
cbdX	1045534	1045626	+	1.982990867	80	appA	1045706	1047004	+	0.926591643
yebT	1863235	1865868	+	5.821867611	80	rsmF	1865948	1867387	+	10.27981688
recA	2662674	2663735	-	87.3441731	80	pncC	2663815	2664312	-	19.05111105
endA	2921205	2921912	+	8.116890043	80	rsmE	2921992	2922723	+	32.9936301
yraH	3155924	3156508	+	3.210146195	80	yraI	3156588	3157283	+	0.264481039
hokA	3582602	3582754	-	1.498937941	80	ECD_RS25375	3582834	3584203	+	3.355344174
cysE	3650942	3651763	-	36.64817925	80	gpsA	3651843	3652862	-	93.29857952
cadA	4263555	4265702	-	0.826442203	80	cadB	4265782	4267116	-	0.194926032
deoB	4537978	4539201	+	24.21101425	80	deoD	4539281	4540000	+	35.89166809
thrL	190	255	+	263.6084142	81	thrA	336	2798	+	58.784226
ECD_RS03800	760101	760751	-	0	81	ECD_RS03805	760832	761017	+	0
rpmF	1149934	1150107	+	1447.255877	81	plsX	1150188	1151258	+	169.5878141
ECD_RS08080	1593336	1593563	-	0	81	ECD_RS08085	1593644	1594051	+	9.504948617
sodC	1669330	1669851	-	3.610981877	81	ydhF	1669932	1670828	-	10.72213014
nemA	1671855	1672952	+	11.32278711	81	gloA	1673033	1673440	+	39.4676309
ubiV	3170988	3171866	+	0.662541189	81	yhbW	3171947	3172954	+	30.34573795
uxuA	4460915	4462099	+	4.593485652	81	uxuB	4462180	4463640	+	3.716040327
ECD_RS00420	90665	90751	+	3.093342033	82	cra	90833	91837	+	30.29249953
yaiO	349403	350176	-	0.974362402	82	ECD_RS01650	350258	350955	-	9.068352001
ycaK	954759	955349	+	0.913852011	82	pflA	955431	956171	-	18.21925712
narZ	1494531	1498271	-	0.322248471	82	narU	1498353	1499741	-	0.125635778
rnd	1832590	1833705	-	17.63943654	82	fadD	1833787	1835472	-	10.71397196
pdeN	2165575	2167131	+	1.665740344	82	yejA	2167213	2169027	+	2.294051449
hmsP	3544818	3546806	-	7.939524313	82	bcsC	3546888	3550361	-	11.22429061
ysdE	3742132	3742206	-	2.973241267	82	emrD	3742288	3743472	+	10.86226816
hflC	4309820	4310824	+	79.84955252	82	yjeT	4310906	4311103	+	5.429219286
elfA	1002957	1003496	+	0.250120276	83	elfD	1003579	1004280	+	0.122256537
torS	1057722	1060466	-	0.908587667	83	torT	1060549	1061577	+	0.69076727
msyB	1116374	1116748	-	4.788031248	83	mdtG	1116831	1118057	-	1.769751899
bhsA	1171665	1171922	+	3.117559512	83	ldtC	1172005	1172967	-	2.32946401
yfbU	2299352	2299846	-	40.98936065	83	yfbV	2299929	2300384	-	12.11693187
dedA	2321335	2321994	-	57.19040313	83	truA	2322077	2322889	-	78.92014214
yfcU	2339681	2342326	-	0.484558847	83	yfcV	2342409	2342972	-	0.081650285
ygjV	3107492	3108043	-	1.240211927	83	uxaA	3108126	3109613	-	2.708311285
ECD_RS19300	3890477	3891379	-	5.593443304	83	yigE	3891462	3892226	-	1.623045615
qorA	4170657	4171640	-	4.353456164	83	dnaB	4171723	4173138	+	40.59852308
ECD_RS21935	4433346	4433639	+	0.921676086	83	ECD_RS21940	4433722	4434419	-	8.515035776
mtnN	181298	181996	-	72.57606041	84	dgt	182080	183597	+	3.340300905
hscC	639288	640958	-	0.751271519	84	rihA	641042	641977	-	10.67015654
chiQ	669664	669990	+	1.929034101	84	fur	670074	670520	-	145.3373402
ybjJ	870050	871258	-	5.586699394	84	rcdA	871342	871878	+	3.778632339
gapA	1807148	1808143	+	639.4317958	84	yeaD	1808227	1809111	+	13.58639584
alaA	2294813	2296030	+	50.76033178	84	yfbR	2296114	2296713	+	7.956809884
sseA	2516974	2517819	+	11.56915635	84	ECD_RS25300	2517903	2519260	+	9.893953629
kbp	2636197	2636646	-	5.037105634	84	yqaE	2636730	2636888	-	8.373696586
yhdJ	3272809	3273693	+	1.264110741	84	yhdU	3273777	3273956	+	2.267944527
yhfX	3370191	3371354	-	0.378905826	84	yhfY	3371438	3371800	-	3.481910908
yigB	3887460	3888176	+	22.85671373	84	uvrD	3888260	3890422	+	24.30452589
yjfC	4319548	4320711	+	0.384237447	84	aidB	4320795	4322420	+	1.018761465
chbC	1764269	1765627	-	0.32445731	85	chbB	1765712	1766032	-	4.074481585
ECD_RS14685	2956605	2957222	-	5.500521867	85	ECD_RS14690	2957307	2958004	-	8.057974641
rlmG	3100821	3101957	-	15.61382747	85	ygjP	3102042	3102545	+	5.226539853
ECD_RS18190	3666307	3667290	-	2.647168281	85	ECD_RS18195	3667375	3668400	-	2.308483013
ECD_RS18465	3723403	3723600	+	0.234119695	85	ECD_RS18470	3723685	3724530	+	0.637747434
rhoL	3856471	3856572	+	528.7195891	85	rho	3856657	3857916	+	432.2972583
zapB	4026438	4026683	+	180.1618929	85	rraA	4026768	4027253	-	113.8079811
trpR	4550114	4550440	+	16.99136354	85	yjjX	4550525	4551046	-	17.48969632
araC	73192	74070	+	4.139281026	86	yabI	74156	74920	+	8.107865401
ylcG	542325	542465	+	0.307840202	86	quuD	542551	542934	+	0.352263635
citC	610628	611686	-	0.813123043	86	ECD_RS02970	611772	612469	-	8.840236393
ECD_RS04360	868865	869149	-	9.757545538	86	ybjI	869235	870050	-	4.448226589
oppA	1286774	1288405	+	23.95867563	86	oppB	1288491	1289411	+	13.7660773
yciF	1300862	1301362	-	0.085751078	86	yciG	1301448	1301627	-	0
ortT	1471452	1471625	+	7.733480959	86	ydcY	1471711	1471944	+	40.35859431
ydgT	1650145	1650360	+	2.129798741	86	ydgK	1650446	1650886	+	10.04478055
ECD_RS10195	1998632	2000056	-	3.262258352	86	ECD_RS10200	2000142	2000839	-	8.75650342
uraA	2483352	2484641	-	27.43398278	86	upp	2484727	2485353	-	104.4489253
ECD_RS12930	2595969	2596044	-	8448.485019	86	ECD_RS12935	2596130	2597671	-	7480.086479
nadK	2617233	2618111	+	4.927002752	86	recN	2618197	2619858	+	7.070452485
fis	3272427	3272723	+	261.4741455	86	yhdJ	3272809	3273693	+	1.264110741
argD	3348561	3349781	-	38.2320825	86	pabA	3349867	3350430	-	10.46366092
bglH	3789408	3791024	-	0.24804734	86	bglB	3791110	3792504	-	0.256860492
pstC	3798241	3799200	-	14.38637323	86	pstS	3799286	3800326	-	14.98371628
ECD_RS19015	3832055	3833596	+	7532.776459	86	ECD_RS19020	3833682	3833757	+	8369.391669
ECD_RS20200	4074960	4076501	+	7630.486201	86	ECD_RS20205	4076587	4076662	+	8272.645994
ECD_RS20400	4116174	4117715	+	7630.090385	86	ECD_RS20405	4117801	4117876	+	8405.527789
soxS	4184470	4184793	-	4.292675558	86	soxR	4184879	4185343	+	2.264878227
miaA	4305772	4306722	+	166.1053974	86	hfq	4306808	4307116	+	285.6583927
hflX	4307192	4308472	+	74.29147874	86	hflK	4308558	4309817	+	92.49434514
bioA	791961	793250	-	26.77105317	87	bioB	793337	794377	+	58.05365745
ynjF	1785159	1785779	-	4.910836544	87	nudG	1785866	1786273	+	6.078946343
yfbM	2275218	2275721	+	0.359466472	87	ECD_RS25270	2275808	2277165	+	9.20843573
yfbS	2296772	2298604	-	2.516722688	87	hxpA	2298691	2299341	-	40.57035474
bcsG	3559402	3561081	+	5.959475925	87	ldrD	3561168	3561275	-	23.5410721
ilvL	3840562	3840660	+	591.1508102	87	ilvX	3840747	3840797	+	22.65335592
ilvC	3848212	3849687	+	73.13652361	87	ppiC	3849774	3850055	-	66.26173636
fecA	4427750	4430074	-	1.434843303	87	fecR	4430161	4431114	-	3.514213951
nadC	120557	121450	-	13.39787003	88	ampD	121538	122089	+	5.809961113
ECD_RS01680	356137	359043	+	1.446438921	88	iprA	359131	359754	+	1.351905182
ECD_RS25505	373572	373655	+	1.603256541	88	ECD_RS01790	373743	374440	-	8.964025472
rimK	896671	897573	+	37.62621877	88	ybjN	897661	898137	+	40.91339646
acpP	1154182	1154418	+	2214.229681	88	fabF	1154506	1155747	+	845.9982968
eno	2739232	2740530	-	442.8252705	88	pyrG	2740618	2742255	-	235.0823027
ECD_RS25860	4417163	4417366	+	2.845808307	88	ECD_RS21840	4417454	4418621	+	2.719789758
dnaK	12161	14077	+	435.5564449	89	dnaJ	14166	15296	+	126.0373475
sgrR	78449	80104	-	1.800744861	89	sgrT	80193	80324	+	1620.513015
cdaR	185306	186463	+	2.343687355	89	yaeH	186552	186938	-	8.705784484
ribD	398856	399959	+	28.8619676	89	ribE	400048	400518	+	105.2165302
ECD_RS03725	754239	754406	-	0.257769808	89	ECD_RS03730	754495	754776	-	0
ydfG	1576813	1577559	+	39.30635333	89	rspR	1577648	1578334	+	11.77680226
menD	2267763	2269433	-	7.001119425	89	menF	2269522	2270817	-	5.541318722
pat	2586553	2589213	+	4.837110306	89	ECD_RS26250	2589302	2589343	+	50.67965057
ygbM	2704204	2704980	+	1.144222559	89	ygbN	2705069	2706433	+	0.65514881
blc	4284262	4284798	-	6.990528581	89	ampC	4284887	4286020	-	2.877079888
qorB	4346529	4347389	-	3.321490463	89	ytfH	4347478	4347858	+	6.278034213
allR	502156	502971	+	34.66411081	90	gcl	503061	504842	+	0.25431419
corC	650780	651658	-	57.37749143	90	ybeY	651748	652215	-	64.36979938
yciT	1329966	1330715	-	14.90939466	90	ECD_RS06740	1330805	1330978	-	14.9333868
yeaE	1809159	1810013	-	7.28441117	90	mipA	1810103	1810849	-	122.1350006
hisQ	2312483	2313169	-	19.79401986	90	hisJ	2313259	2314041	-	27.55032963
yfeR	2398317	2399243	-	3.550438768	90	yfeH	2399333	2400331	+	11.5353469
folP	3192562	3193410	-	22.79508428	90	ftsH	3193500	3195434	-	194.1671041
degQ	3241906	3243273	+	10.43441497	90	degS	3243363	3244430	+	14.94857495
mioC	3814813	3815256	-	85.37563007	90	asnC	3815346	3815804	-	4.001587404
sltY	4548087	4550024	+	5.313604561	90	trpR	4550114	4550440	+	16.99136354
rzoD	546501	546683	+	79.76221376	91	iss	546774	547067	-	479.2852188
rzoD	766159	766341	+	68.92603848	91	bor	766432	766725	-	72.59035069
rarA	943085	944428	+	16.5546608	91	serS	944519	945811	+	119.6602117
tusE	1035428	1035757	-	16.5030105	91	yccA	1035848	1036507	-	47.51536385
yecV	1907755	1907799	-	8.249046357	91	yecT	1907890	1908378	+	1.280982362
ygaH	2650310	2650645	+	23.18203489	91	emrR	2650736	2651266	+	91.42337463
prfB	2866044	2867142	-	99.33752166	91	recJ	2867233	2868966	-	24.08793841
bacA	3069391	3070212	-	36.09990903	91	folB	3070303	3070671	-	16.11464363
tnaA	3777526	3778941	+	0.47363923	91	tnaB	3779032	3780279	+	0.21848081
yihN	3968945	3970210	+	0.522494347	91	ompL	3970301	3970993	-	0.066407323
yjbB	4135102	4136733	+	6.663798594	91	pepE	4136824	4137513	-	4.333618709
yjjG	4527021	4527698	+	26.58156788	91	prfC	4527789	4529378	+	69.93599331
frr	195715	196272	+	297.6670515	92	ispC	196364	197560	+	21.9692854
gpt	260471	260929	+	95.49032127	92	frsA	261021	262265	+	14.78306843
yahB	303129	304061	-	2.132087924	92	yahC	304153	304650	-	0
ycgM	1216238	1216897	+	20.99258705	92	ycgN	1216989	1217435	+	11.09803254
rssA	1277037	1277942	+	8.328374684	92	rssB	1278034	1279047	+	5.49038295
trpE	1306976	1308538	-	1.152034814	92	trpL	1308630	1308674	-	4.268600955
rlhA	1460844	1462805	+	16.47238213	92	yncJ	1462897	1463127	-	3.070841233
dcd	2040641	2041222	-	64.98734669	92	udk	2041314	2041955	-	37.1829014
yhcO	3247019	3247291	-	0.99309748	92	aaeB	3247383	3249350	-	2.73596798
damX	3376398	3377684	-	98.35754174	92	aroB	3377776	3378864	-	98.69408034
ECD_RS17750	3570770	3570846	-	2996.216453	92	eptB	3570938	3572629	-	4.623354138
ftsN	4030303	4031262	-	34.56734714	92	cytR	4031354	4032379	-	19.1400437
leuA	84763	86334	-	3.235276772	93	leuL	86427	86513	-	112.6061776
fghA	346872	347705	-	6.784789416	93	frmA	347798	348907	-	19.94566651
acpH	389739	390320	-	8.809971779	93	queA	390413	391483	+	27.72492257
crcB	617916	618299	-	16.35517571	93	ECD_RS03005	618392	619180	+	1.857211895
asr	1616573	1616881	+	0.587792081	93	ECD_RS08225	1616974	1617057	+	1.081429858
rnt	1673543	1674190	+	14.03044174	93	lhr	1674283	1678899	+	1.737279912
pncA	1796263	1796904	+	22.67785136	93	ydjE	1796997	1798355	-	0.685012728
wcaA	2031565	2032404	-	0.463252703	93	wzc	2032497	2034659	-	0.345216303
yfgI	2494806	2495345	+	1.250601381	93	guaA	2495438	2497015	-	217.2281843
yggE	2898198	2898938	-	14.85936137	93	argO	2899031	2899666	-	4.403445562
rraA	4026768	4027253	-	113.8079811	93	menA	4027346	4028272	-	18.91264789
hslV	4029680	4030210	-	130.8073316	93	ftsN	4030303	4031262	-	34.56734714
katG	4042382	4044562	+	36.58499048	93	yijE	4044655	4045560	+	4.427950071
ECD_RS21445	4333179	4334456	-	0.553542566	93	ECD_RS21450	4334549	4336621	-	0.88600714
nfsB	563440	564093	-	66.90049997	94	ybdF	564187	564555	-	4.09922493
ECD_RS09950	1948615	1948704	-	6504.276207	94	mtfA	1948798	1949595	+	4.206820797
psuT	2150933	2152183	-	0.217956036	94	psuG	2152277	2153215	-	0.045666796
nuoC	2289307	2291109	-	152.0594539	94	nuoB	2291203	2291865	-	165.5153126
ygbN	2705069	2706433	+	0.65514881	94	rpoS	2706527	2707519	-	46.52702753
metE	3905920	3908181	+	9.128937948	94	ECD_RS19400	3908275	3909171	-	3.150462052
yjcO	4203623	4204312	-	8.321085245	94	fdhF	4204406	4206553	-	4.73525943
potF	898488	899600	+	1.519320784	95	potG	899695	900828	+	1.221061422
rlmI	1033868	1035058	-	38.44212601	95	yccX	1035153	1035431	+	11.21797468
ymdA	1107981	1108292	+	2.298437609	95	ymdB	1108387	1108920	+	4.333850482
cvrA	1228483	1230219	-	4.36762873	95	ldcA	1230314	1231228	-	5.463512853
ubiX	2315310	2315879	-	19.21491992	95	purF	2315974	2317491	-	28.71605963
tkt	2444125	2446128	+	1.831540411	95	ypfG	2446223	2447266	-	0.99503412
hda	2482556	2483257	-	36.48600395	95	uraA	2483352	2484641	-	27.43398278
rrf	2592669	2592784	-	156677.2575	95	ECD_RS12925	2592879	2595784	-	26762.44872
yggI	2920613	2921110	+	3.520652298	95	endA	2921205	2921912	+	8.116890043
rrf	3284827	3284942	-	145592.8937	95	ECD_RS16325	3285037	3287944	-	26326.12591
slyD	3337508	3338098	-	503.6951285	95	yheV	3338193	3338393	-	17.4100906
yrhA	3446187	3446681	+	0	95	ECD_RS25790	3446776	3446931	+	0
glyQ	3586561	3587472	-	140.6667447	95	ECD_RS17835	3587567	3587866	-	0.297574659
ECD_RS19025	3833942	3836847	+	26842.51912	95	rrf	3836942	3837057	+	158372.3121
fdrA	3913274	3914833	-	0.653555533	95	ECD_RS19430	3914928	3915788	-	0.66560606
rmuC	3924244	3925671	+	4.082958829	95	ubiE	3925766	3926521	+	57.63304698
ECD_RS20210	4076856	4079763	+	27105.23826	95	rrf	4079858	4079973	+	160035.849
rsd	4104384	4104860	-	22.91830624	95	nudC	4104955	4105728	+	12.48261168
rsgA	4296977	4298029	-	33.40737416	95	orn	4298124	4298669	+	30.26034313
yjgA	4368929	4369480	-	57.451154	95	pmbA	4369575	4370927	+	23.45892472
mgsA	1031646	1032104	-	23.25242683	96	yccT	1032200	1032862	-	0.46720353
hisIE	1992417	1993028	+	18.99491484	96	wzzB	1993124	1994104	-	79.37524148
ECD_RS11785	2354412	2354486	+	202.328575	96	dsdC	2354582	2355517	-	1.9971305
yfeX	2420680	2421579	-	27.52959807	96	yfeY	2421675	2422250	-	9.285588705
hscB	2524757	2525272	-	72.19065124	96	iscA	2525368	2525691	-	178.9118098
arcB	3219189	3221525	-	11.43302127	96	yhcC	3221621	3222550	-	1.25893598
kdgK	3540607	3541536	+	10.32477989	96	yhjJ	3541632	3543128	-	12.59853263
ECD_RS19040	3837197	3837272	+	1484.438246	96	hdfR	3837368	3838207	-	6.159745151
arcA	4556891	4557607	-	85.53545166	96	ECD_RS22590	4557703	4557843	+	68.77075115
patD	1469641	1471065	+	0.812299298	97	yncL	1471162	1471257	-	3.773499929
rpmI	1744217	1744414	-	1865.903322	97	infC	1744511	1745053	-	1193.251493
nimR	1819132	1819953	-	1.521557099	97	nimT	1820050	1821231	+	0.458776701
proQ	1860561	1861259	-	237.8100179	97	msrC	1861356	1861853	-	62.26198336
hcaD	2537852	2539054	+	1.290843472	97	yphA	2539151	2539573	+	1.154812422
yphF	2544189	2545172	-	0.227333968	97	yphG	2545269	2548550	-	1.017145935
ECD_RS23830	2943540	2943710	+	2.098869783	97	ECD_RS14635	2943807	2944376	+	0.872304659
garK	3136819	3137964	-	1.799093308	97	garR	3138061	3138951	-	2.376564228
fusA	3331001	3333115	-	1579.385903	97	rpsG	3333212	3333682	-	1715.022593
rpsG	3333212	3333682	-	1715.022593	97	rpsL	3333779	3334153	-	1720.467731
greB	3397192	3397668	+	6.547155865	97	yhgF	3397765	3400086	+	36.92085975
fpr	4021648	4022394	-	17.8144507	97	glpX	4022491	4023501	-	11.59599275
asd	4295912	4296880	-	21.04553764	97	rsgA	4296977	4298029	-	33.40737416
yahO	316113	316388	+	0.993529523	98	prpR	316486	318072	-	0.306735665
mliC	1663262	1663591	-	2.041847167	98	anmK	1663689	1664798	-	6.140744013
pheL	2604114	2604161	+	13.49436388	98	pheA	2604259	2605419	+	15.69127394
ugpA	3452396	3453283	-	0.748905786	98	ugpB	3453381	3454697	-	1.653339483
selA	3626247	3627638	-	16.59727203	98	yibF	3627736	3628344	-	3.672688463
mutM	3677133	3677942	-	15.77774465	98	rpmG	3678040	3678207	-	1431.876921
accA	211464	212423	+	202.7210836	99	ldcC	212522	214663	+	1.949031936
ECD_RS02540	535596	535814	-	0	99	ECD_RS02545	535913	536128	-	0.428854769
ybjS	910444	911457	-	18.18750312	99	ybjT	911556	912986	-	8.866067927
yljB	927443	927517	+	21.86562288	99	clpS	927616	927936	+	28.03156416
ECD_RS07325	1444168	1444865	+	9.201042437	99	cybB	1444964	1445494	+	16.89677443
yieE	2143636	2144517	-	8.448358801	99	yeiH	2144616	2145665	+	2.699386024
pdxB	2323968	2325104	-	42.35926853	99	flk	2325203	2326198	+	14.40742657
acrD	2452084	2455197	+	2.954734062	99	ypfM	2455296	2455355	-	94.64265522
tdcB	3131338	3132327	-	0.455042091	99	tdcA	3132426	3133364	-	0.234945875
uspA	3502496	3502930	+	22.50042552	99	ECD_RS26275	3503029	3503082	-	4.293114556
csqR	3981256	3982041	+	12.64915953	99	yihX	3982140	3982739	+	13.62807935
ssb1	4181535	4182071	+	116.1196349	99	yjcB	4182170	4182451	-	11.93726432
ybaE	434658	436358	-	1.567636917	100	cof	436458	437276	+	3.54461456
hyi	504855	505631	+	0.224847515	100	glxR	505731	506609	+	0
ycaN	953751	954659	-	0.583203768	100	ycaK	954759	955349	+	0.913852011
ldcA	1230314	1231228	-	5.463512853	100	emtA	1231328	1231939	+	15.41964536
dhaR	1239214	1241133	+	2.300707161	100	ycgV	1241233	1244100	-	0.649763508
ECD_RS08225	1616974	1617057	+	1.081429858	100	ydgD	1617157	1617978	+	4.68036958
ydiH	1709349	1709537	-	3.548291585	100	menI	1709637	1710047	-	15.02838431
nupX	2147743	2148993	-	1.711406707	100	rihB	2149093	2150034	-	0.097632894
yfaY	2252605	2253807	-	11.22357982	100	yfaZ	2253907	2254449	-	18.71477758
ftsH	3193500	3195434	-	194.1671041	100	rlmE	3195534	3196163	-	93.00680831
frlD	3362768	3363553	+	1.587473404	100	frlR	3363653	3364384	+	4.700152408
ftsZ	108110	109261	+	131.2736021	101	lpxC	109362	110279	+	308.1423844
iraP	366011	366271	+	3.081448784	101	phoA	366372	367787	+	1.044635164
tatE	619309	619512	+	98.50385159	101	lipA	619613	620578	-	140.5597216
lipB	621999	622640	-	25.55369279	101	ybeD	622741	623004	-	52.24370453
